player_id,archetype,seasons_entered,seasons_skipped,avg_rejoin_delay,cumulative_global_stars,cumulative_participation_bonus,cumulative_placement_bonus,lock_in_count,natural_expiry_count,avg_final_rank
1,Casual,4,8,1.6667,373,112,0,2,2,14.75
2,Casual,3,9,1.5,846,56,0,2,1,9.3333
3,Casual,5,7,1.5,452,112,0,3,2,14.4
4,Casual,3,9,3.5,317,112,0,1,2,22
5,Casual,5,7,1.25,672,0,0,5,0,12.6
6,Regular,5,7,1.25,601,112,0,3,2,12.8
7,Regular,5,7,1.5,1916,168,0,2,3,7.4
8,Regular,4,8,2.6667,728,224,0,0,4,14.5
9,Regular,4,8,2,1036,56,0,3,1,12.75
10,Regular,4,8,2,1251,168,0,1,3,12.25
11,Hardcore,4,8,2,1506,168,0,1,3,5
12,Hardcore,4,8,2,983,224,0,0,4,7.75
13,Hardcore,4,8,2,1489,168,0,1,3,5.25
14,Hardcore,5,7,1.75,1265,224,0,1,4,5
15,Hardcore,4,8,2,985,224,0,0,4,7.5
16,Hoarder,4,8,2.6667,456,112,0,2,2,18.5
17,Hoarder,4,8,2,729,56,0,3,1,11.75
18,Hoarder,4,8,1.6667,607,56,0,3,1,7
19,Hoarder,3,9,4,487,168,0,0,3,14
20,Hoarder,4,8,2.6667,1554,56,0,3,1,6.5
21,"Early Locker",5,7,1.5,455,0,0,5,0,10.4
22,"Early Locker",4,8,2.3333,1741,0,0,4,0,7.25
23,"Early Locker",4,8,2,491,56,0,3,1,12.5
24,"Early Locker",4,8,2,548,112,0,2,2,10.75
25,"Early Locker",5,7,1.25,1183,0,0,5,0,6.4
26,"Late Deployer",3,9,3,688,112,0,1,2,6.6667
27,"Late Deployer",4,8,2,671,168,0,1,3,14.5
28,"Late Deployer",4,8,1.6667,1219,112,0,2,2,6.75
29,"Late Deployer",4,8,2,1155,168,0,1,3,14.25
30,"Late Deployer",4,8,2,2499,112,0,2,2,6.25
31,Boost-Focused,4,8,2.3333,923,224,0,0,4,8.25
32,Boost-Focused,3,9,3,741,168,40,0,3,6.3333
33,Boost-Focused,3,9,2,685,168,0,0,3,9
34,Boost-Focused,4,8,2.3333,925,224,0,0,4,6
35,Boost-Focused,4,8,2.6667,922,224,0,0,4,8.5
36,Star-Focused,3,9,3,1318,56,0,2,1,3.6667
37,Star-Focused,4,8,1.6667,1883,56,0,3,1,5.5
38,Star-Focused,4,8,2,1532,56,0,3,1,4
39,Star-Focused,5,7,1.25,830,56,0,4,1,6.6
40,Star-Focused,5,7,1.75,2100,56,0,4,1,4.4
41,"Aggressive Sigil User",4,8,2.3333,2705,168,0,1,3,7.5
42,"Aggressive Sigil User",3,9,2,675,168,0,0,3,6.6667
43,"Aggressive Sigil User",4,8,2.6667,860,224,0,0,4,10.25
44,"Aggressive Sigil User",4,8,2.3333,760,168,0,1,3,8.75
45,"Aggressive Sigil User",3,9,2.5,632,168,0,0,3,11.3333
46,"Mostly Idle",3,9,2.5,787,27,0,2,1,13.6667
47,"Mostly Idle",4,8,2.3333,855,21,0,3,1,10
48,"Mostly Idle",5,7,1.75,515,22,0,4,1,12.4
49,"Mostly Idle",2,10,0,145,20,0,1,1,14
50,"Mostly Idle",4,8,1.6667,1128,31,0,3,1,5.25
